glaid_458511,Southwark,Populus balsamifera,,Poplar,20180214,535556,180001,-0.048353572178574639,51.502709345179376
glaid_412710,Richmond,Taxus baccata,Common Yew,Other,20180214,518153,174037,-0.3009577360858387,51.453012842390052
glaid_632227,Newham,Tilia platyphyllos,Broad Leaved Lime,Other,20180214,542813,185359,0.058299318936496397,51.549070782433553
glaid_570064,Barnet,,Bastard Service Tree,Whitebeam,20180214,521736,192088,-0.2431802877045236,51.614476144352757
glaid_671391,Waltham Forest,Fraxinus excelsior,Common Ash,Ash,20180214,537451,192433,-0.016212917422706738,51.613966051776913
glaid_471133,Sutton,Betula pendula,Birch,Birch,20180214,529460,163068,-0.14232317840939876,51.351966989878079
glaid_241455,Harrow,Carpinus betulus,Common Hornbeam,Hornbeam,20180214,519036,190881,-0.28256343409799484,51.604207093860943
glaid_288337,Redbridge,,Small leaf Lime,Lime,20180214,542382,189603,0.053798108516273042,51.587309143426069
glaid_578116,Barnet,,Common Lime,Lime,20180214,521453,192039,-0.24728675075502682,51.614099602938786
glaid_563209,Bexley,Acer campestre,,Maple,20180214,550078,175757,0.15892174653652952,51.460915145829155
glaid_430021,Southwark,Betula pubescens,,Birch,20180214,533186,178664,-0.082987443034685235,51.491256581714595
glaid_219433,Greenwich,Platanus hispanica,London Plane,Plane,20180214,544384,178939,0.078316950096638666,51.490980739718417
glaid_678517,Waltham Forest,Acer pseudoplatanus,Sycamore,Maple,20180214,537066,186622,-0.024037547925459764,51.561843094306695
glaid_513429,Tower Hamlets,Platanus x hispanica,Plane,Plane,20180214,537200,182650,-0.023651015321741794,51.526116264983145
glaid_120737,Ealing,Corylus avellana,Common Hazel,Hazel,20180214,521440,180137,-0.25158737297206352,51.507134502015674
glaid_367073,Lambeth ,Aesculus hippocastanum,Horse-Chestnut,Chestnut/ Sweet Chestnut,20180214,532221,171280,-0.099634310133675894,51.425124169522071
glaid_266079,Harrow,Platanus x hispanica,London Plane,Plane,20180214,513555,185689,-0.36335835042275094,51.558680286429087
glaid_578855,Barnet,,Elder,Other,20180214,527004,189585,-0.16805151409926186,51.590828025179974
glaid_540649,Hounslow,Tilia unidentified species,,Lime,20180214,513898,175604,-0.36166341413972253,51.467966030409677
glaid_490042,TFL,,Lime,Lime,20180214,533989,181382,-0.070394903841401138,51.5154973339707
glaid_543247,Hounslow,Prunus avium,,Cherry,20180214,520176,177218,-0.27078254490286868,51.481176576835608
glaid_625837,Newham,Tilia platyphyllos,Broad Leaved Lime,Other,20180214,542481,185886,0.05373333030745972,51.553887251967979
glaid_595738,Barnet,,Ornamental Cherry,Cherry,20180214,523522,195728,-0.21611279331935002,51.64680426827212
glaid_562837,Bexley,Tillia spp.,,Lime,20180214,546417,175678,0.10621898539470259,51.461160767542736
glaid_535370,Westminster,Robinia pseudoacacia,False Acacia,Black Locust,20180214,525050,181654,-0.19906087441244316,51.519981276443609
glaid_310314,Redbridge,,Red Oak,Oak,20180214,544642,187559,0.085555862309453237,51.568367982047384
glaid_413781,Richmond,Tilia spp.,Lime spp,Lime,20180214,517596,172328,-0.30953916624984323,51.437762553306833
glaid_233379,Harrow,Acer negundo,Box Elder,Maple,20180214,512555,187098,-0.37732072979154219,51.571544164032154
glaid_697728,Islington,,Ash; Manna,Ash,20180214,531944,182701,-0.099350988728341874,51.527823733081064
glaid_77212,Bromley,Acer platanoides,,Maple,20180214,546437,165415,0.10227269826229107,51.368934442275744
