UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,COMMENTS
c688c984-bf85-4e8e-88f2-031f845b6197,Anabasis.1.en.txt,Sophaenetus,char-offset:4735,PERSON,,,,,,,,Greek,
47327c06-0339-4a88-a1b6-97694818cf96,Anabasis.1.en.txt,Socrates,char-offset:4767,PERSON,,,,,,,,Greek,
03d279e9-1c06-4e05-86f8-4a65cf40c62c,Anabasis.1.en.txt,Tissaphernes,char-offset:4908,PERSON,,,,,,,,Persian,https://en.wikipedia.org/wiki/Tissaphernes
e6e9900c-f571-48a5-9b7a-efcea9954b24,Anabasis.1.en.txt,Clearchus,char-offset:5301,PERSON,,,,,,,,#Cyrus the Younger #Sparta #Army,Commander from Sparta and mercenary.https://en.wikipedia.org/wiki/Clearchus_of_Sparta
dcc36427-7c17-44a5-8522-69c3d10bc3da,Anabasis.1.en.txt,Xenias the Arcadian,char-offset:5491,PERSON,,,,,,,,Greek,Also known as Xenias of Parrhasia; https://en.wikipedia.org/wiki/Xenias_of_Arcadia
38d815c8-2dd2-46b2-b184-f0618ee271ae,Anabasis.1.en.txt,Proxenus,char-offset:6170,PERSON,,,,,,,,Greek,
9eaea998-7725-4b62-8e4b-fb4c6c18c396,Anabasis.1.en.txt,Sophaenetus,char-offset:6274,PERSON,,,,,,,,Greek,
9840fdbc-97ae-42a2-ba53-845f338a069d,Anabasis.1.en.txt,Socrates,char-offset:6328,PERSON,,,,,,,,Greek,
a564d3bf-aa67-4d05-9e32-f74f9b5614ed,Anabasis.1.en.txt,Pasion,char-offset:6387,PERSON,,,,,,,,Greek,
90d1df90-15cc-4946-990d-d10969f386a8,Anabasis.1.en.txt,Socrates,char-offset:6493,PERSON,,,,,,,,Greek,
6fc10c5e-a3f5-4197-8a00-c76b0fc4f25e,Anabasis.1.en.txt,Cyrus,char-offset:6592,PERSON,,,,,,,,#King #King of Persia,
c93b7c89-ba1b-4a85-933d-2df94c5eb71b,Anabasis.1.en.txt,Tissaphernes,char-offset:6624,PERSON,,,,,,,,Persian,https://en.wikipedia.org/wiki/Tissaphernes
b34ed0c5-1b59-4613-a350-ee963d4bb17d,Anabasis.1.en.txt,Cyrus,char-offset:6705,PERSON,,,,,,,,#King #King of Persia,
92e39e34-9c79-4a95-9655-515045d9945b,Anabasis.1.en.txt,Cyrus,char-offset:6923,PERSON,,,,,,,,#King #King of Persia,
3814e4a3-4cc8-441e-b35c-35f004182ddc,Anabasis.1.en.txt,Cyrus,char-offset:6980,PERSON,,,,,,,,#King #King of Persia,
2a84966d-812e-4595-81c1-16ba3367f9ea,Anabasis.1.en.txt,Cyrus,char-offset:7708,PERSON,,,,,,,,#King #King of Persia,
603808ef-9ac8-48b5-a148-93672c0681ec,Anabasis.1.en.txt,Xerxes,char-offset:8562,PERSON,,,,,,,,Persian,
f214a21f-4abc-4ec5-9113-9106884d65e1,Anabasis.1.en.txt,Cyrus,char-offset:8718,PERSON,,,,,,,,#King #King of Persia,
ca7f6b3c-a77c-4fd5-b5ac-18e2f38300a3,Anabasis.1.en.txt,Clearchus,char-offset:8750,PERSON,,,,,,,,#Cyrus the Younger #Sparta #Army,Commander from Sparta and mercenary.https://en.wikipedia.org/wiki/Clearchus_of_Sparta
846b19c3-d016-4180-9a62-f64d3c1b50f8,Anabasis.1.en.txt,Sosis,char-offset:8912,PERSON,,,,,,,,Greek,
3d26129e-c22b-4e21-8ea8-7c2ef18c8692,Anabasis.1.en.txt,Cyrus,char-offset:9018,PERSON,,,,,,,,#King #King of Persia,
9f1f053c-3367-4530-b47b-61ea7c3e87b0,Anabasis.1.en.txt,Xenias the Arcadian,char-offset:9308,PERSON,,,,,,,,Greek,Also known as Xenias of Parrhasia; https://en.wikipedia.org/wiki/Xenias_of_Arcadia
b8860438-4732-4864-825d-73cfb319de31,Anabasis.1.en.txt,Cyrus,char-offset:9430,PERSON,,,,,,,,#King #King of Persia,
32216e75-175c-4cac-9f94-8816ebdadd1b,Anabasis.1.en.txt,Cyrus,char-offset:9975,PERSON,,,,,,,,#King #King of Persia,
a2d33628-f8cc-4b71-8eb8-881bdec309ef,Anabasis.1.en.txt,Syennesis,char-offset:10075,PERSON,,,,,,,,,
d9856bd3-4506-472d-b7c7-4c32adc6b24f,Anabasis.1.en.txt,e,char-offset:10080,PERSON,,,,,,,,,
d3e63e0b-f083-4007-adaa-b5298a78aa14,Anabasis.1.en.txt,Cyrus,char-offset:10131,PERSON,,,,,,,,#King #King of Persia,
82ccc1b3-7a87-41ea-b234-588527b189db,Anabasis.1.en.txt,Cyrus,char-offset:10209,PERSON,,,,,,,,#King #King of Persia,
728e3a42-5670-410f-9a94-ddefa324b4c9,Anabasis.1.en.txt,Cyrus,char-offset:10362,PERSON,,,,,,,,#King #King of Persia,
291f3863-a2ce-423f-95be-5139a583e07e,Anabasis.1.en.txt,Cyrus,char-offset:10848,PERSON,,,,,,,,#King #King of Persia,
910b207f-2735-49e8-a4c1-af805e248f5b,Anabasis.1.en.txt,Menon,char-offset:11202,PERSON,,,,,,,,,
871afca3-4aa3-457e-b6ba-c5c09edd4921,Anabasis.1.en.txt,Clearchus,char-offset:11249,PERSON,,,,,,,,#Cyrus the Younger #Sparta #Army,Commander from Sparta and mercenary.https://en.wikipedia.org/wiki/Clearchus_of_Sparta
a474e481-e433-4c32-8909-b55c64588536,Anabasis.1.en.txt,Cyrus,char-offset:11324,PERSON,,,,,,,,#King #King of Persia,
7957df18-da8a-4a5b-ad23-96e989b04f6b,Anabasis.1.en.txt,Pigres,char-offset:11785,PERSON,,,,,,,,,
0ee8f622-b5ac-4bce-8e86-a23d0a3f005f,Anabasis.1.en.txt,Cyrus,char-offset:12554,PERSON,,,,,,,,#King #King of Persia,
b6537a68-7de0-40f2-b0bc-9421d6acd0ac,Anabasis.1.en.txt,Cyrus,char-offset:12944,PERSON,,,,,,,,#King #King of Persia,
688d1df1-c855-4880-89f1-9560ae9e5ef9,Anabasis.1.en.txt,Menon,char-offset:13033,PERSON,,,,,,,,,
0382bf5f-686d-42e0-abca-855ca6741dca,Anabasis.1.en.txt,Menon,char-offset:13063,PERSON,,,,,,,,,
e2ef01bb-c6b0-415c-bba3-7ad5c5bc92f7,Anabasis.1.en.txt,Cyrus,char-offset:13120,PERSON,,,,,,,,#King #King of Persia,
59c593a4-2eec-44ed-aaa8-1fab74a30929,Anabasis.1.en.txt,Cyrus,char-offset:13292,PERSON,,,,,,,,#King #King of Persia,
5392d16b-f958-41c2-a425-9b0e65523311,Anabasis.1.en.txt,Megaphernes,char-offset:13327,PERSON,,,,,,,,,
8109a1a5-441f-44ba-925c-7e86d8b74809,Anabasis.1.en.txt,Syennesis,char-offset:13692,PERSON,,,,,,,,,
4f4ba47b-65e9-49e6-8289-0b7dbd94058c,Anabasis.1.en.txt,Cyrus,char-offset:13757,PERSON,,,,,,,,#King #King of Persia,
12fceda0-a111-4020-adde-2184f82b41d8,Anabasis.1.en.txt,Syennesis,char-offset:13859,PERSON,,,,,,,,,
c930834e-3a8b-4e2d-98a2-082575c9a477,Anabasis.1.en.txt,Menon,char-offset:13924,PERSON,,,,,,,,,
71d4418b-531d-44ad-9dd5-d5085bab305e,Anabasis.1.en.txt,Cyrus,char-offset:14095,PERSON,,,,,,,,#King #King of Persia,
1825adbb-9195-4e64-866e-d7a4c89d5cb0,Anabasis.1.en.txt,Tamos,char-offset:14172,PERSON,,,,,,,,,
e936113d-2a0b-4e04-b742-22f9dcdd034b,Anabasis.1.en.txt,Cyrus,char-offset:14198,PERSON,,,,,,,,#King #King of Persia,
772441bf-8f58-426b-9f95-978c07d20853,Anabasis.1.en.txt,Syennesis,char-offset:14963,PERSON,,,,,,,,,
72e95d70-f8d4-4873-ac82-3c28df2ef00d,Anabasis.1.en.txt,Soli,char-offset:15120,PERSON,,,,,,,,,
dbb064b3-76f6-4805-a81b-5c801bae1afd,Anabasis.1.en.txt,Syennesis,char-offset:15168,PERSON,,,,,,,,,
97227215-4ef3-4b7e-9633-ce0fe5252626,Anabasis.1.en.txt,Cyrus,char-offset:15217,PERSON,,,,,,,,#King #King of Persia,
cd586c9f-74df-4fbb-a1cc-db4c080d7abc,Anabasis.1.en.txt,Menon,char-offset:15306,PERSON,,,,,,,,,
60d363a7-7885-4add-934c-78978ecbdaeb,Anabasis.1.en.txt,Menon,char-offset:15650,PERSON,,,,,,,,,
b2341d9e-da40-4db2-b3a5-4ad3ab7e81ba,Anabasis.1.en.txt,Cyrus,char-offset:15817,PERSON,,,,,,,,#King #King of Persia,
9b49193d-4131-415a-bfd0-eace5d4fcb30,Anabasis.1.en.txt,Syennesis,char-offset:15886,PERSON,,,,,,,,,
ec167654-47c5-430d-b3c5-1c9b4ebc7577,Anabasis.1.en.txt,Syennesis,char-offset:15917,PERSON,,,,,,,,,
ba3daa46-0130-410a-bbc6-27569023a8c3,Anabasis.1.en.txt,Cyrus,char-offset:16073,PERSON,,,,,,,,#King #King of Persia,
154d99cd-1f6b-45c5-b5a4-c09336079110,Anabasis.1.en.txt,Syennesis,char-offset:16187,PERSON,,,,,,,,,
843cb98a-ce18-404a-8ca2-5b96c4feca12,Anabasis.1.en.txt,Cyrus,char-offset:16202,PERSON,,,,,,,,#King #King of Persia,
facc06dc-17a4-4dae-91b5-4c2a12524c68,Anabasis.1.en.txt,Cyrus,char-offset:16249,PERSON,,,,,,,,#King #King of Persia,
afd02177-6bf6-44f0-b180-1069423b110d,Anabasis.1.en.txt,Cyrus,char-offset:16604,PERSON,,,,,,,,#King #King of Persia,
006a90e4-f0af-4002-b275-bf6b5ef8ee76,Anabasis.1.en.txt,Clearchus,char-offset:16823,PERSON,,,,,,,,#Cyrus the Younger #Sparta #Army,Commander from Sparta and mercenary.https://en.wikipedia.org/wiki/Clearchus_of_Sparta
8452042e-8321-4974-b056-61bc8b326c47,Anabasis.1.en.txt,Clearchus,char-offset:16989,PERSON,,,,,,,,#Cyrus the Younger #Sparta #Army,Commander from Sparta and mercenary.https://en.wikipedia.org/wiki/Clearchus_of_Sparta
1af9e68b-aa37-475e-99d1-447fb393aa10,Anabasis.1.en.txt,Cyrus,char-offset:17371,PERSON,,,,,,,,#King #King of Persia,
ae21f0f9-6144-4f2c-89ca-c1433d9c851f,Anabasis.1.en.txt,Cyrus,char-offset:17869,PERSON,,,,,,,,#King #King of Persia,
eb58bd5e-be20-4940-ae06-4f783d3af86c,Anabasis.1.en.txt,Cyrus,char-offset:18155,PERSON,,,,,,,,#King #King of Persia,
6ebdc6fa-a9f6-4fb0-bc7e-361800b3959b,Anabasis.1.en.txt,Xenias,char-offset:19092,PERSON,,,,,,,,,Known as Xenian the Arcadian or Xenias of Parrhasia;https://en.wikipedia.org/wiki/Xenias_of_Arcadia
cdcd5ed8-3649-40b2-be2e-052dcf5f9350,Anabasis.1.en.txt,Pasion,char-offset:19103,PERSON,,,,,,,,Greek,
661d201a-1658-4342-b030-73d9a1a6c33d,Anabasis.1.en.txt,Clearchus,char-offset:19168,PERSON,,,,,,,,#Cyrus the Younger #Sparta #Army,Commander from Sparta and mercenary.https://en.wikipedia.org/wiki/Clearchus_of_Sparta
d7249346-2448-4c29-9c3a-35ad5c6049f9,Anabasis.1.en.txt,Cyrus,char-offset:19187,PERSON,,,,,,,,#King #King of Persia,
9a57a6e1-0d41-4283-813a-c9cbcf8d6497,Anabasis.1.en.txt,Clearchus,char-offset:19258,PERSON,,,,,,,,,
6cd605f2-67fd-46ec-bb70-09c573093b59,Anabasis.1.en.txt,Clearchus,char-offset:19269,PERSON,,,,,,,,#Cyrus the Younger #Sparta #Army,Commander from Sparta and mercenary.https://en.wikipedia.org/wiki/Clearchus_of_Sparta
9eafc822-ab40-4274-8b53-c9f56ae9913f,Anabasis.1.en.txt,Cyrus,char-offset:19476,PERSON,,,,,,,,#King #King of Persia,
0d185361-6d94-40c2-8d7e-a313ee141d81,Anabasis.1.en.txt,Clearchus,char-offset:19584,PERSON,,,,,,,,#Cyrus the Younger #Sparta #Army,Commander from Sparta and mercenary.https://en.wikipedia.org/wiki/Clearchus_of_Sparta
c52f20c7-c202-4535-a4a1-7b452a0fa4f9,Anabasis.1.en.txt,Cyrus,char-offset:19776,PERSON,,,,,,,,#King #King of Persia,
a43cfd52-a323-451e-bea1-df264ee4c932,Anabasis.1.en.txt,Cyrus,char-offset:20813,PERSON,,,,,,,,#King #King of Persia,
8ca4bc2d-49cd-4a2c-9438-6d6563dc5243,Anabasis.1.en.txt,Cyrus,char-offset:21411,PERSON,,,,,,,,#King #King of Persia,
80f5a292-5720-446b-80d7-535a5573a7eb,Anabasis.1.en.txt,Clearchus,char-offset:21596,PERSON,,,,,,,,#Cyrus the Younger #Sparta #Army,Commander from Sparta and mercenary.https://en.wikipedia.org/wiki/Clearchus_of_Sparta
9fa289b9-ca4d-4f02-b8f4-c7403d355952,Anabasis.1.en.txt,Cyrus,char-offset:21760,PERSON,,,,,,,,#King #King of Persia,
f1af0d05-a9f6-4bbb-a4c3-8d6565516108,Anabasis.1.en.txt,Cyrus,char-offset:22106,PERSON,,,,,,,,#King #King of Persia,
0f896896-c340-4a22-ba80-c4a20cb11343,Anabasis.1.en.txt,Clearchus,char-offset:22332,PERSON,,,,,,,,#Cyrus the Younger #Sparta #Army,Commander from Sparta and mercenary.https://en.wikipedia.org/wiki/Clearchus_of_Sparta
44e5c034-1715-40bd-8742-3075a7fcb962,Anabasis.1.en.txt,Cyrus,char-offset:22815,PERSON,,,,,,,,#King #King of Persia,
941f96b4-d404-48ab-910c-4f21d4873439,Anabasis.1.en.txt,Cyrus,char-offset:22998,PERSON,,,,,,,,#King #King of Persia,
66606faa-4125-422d-b464-e7dc3ab27f10,Anabasis.1.en.txt,Cyrus,char-offset:23050,PERSON,,,,,,,,#King #King of Persia,
965f0df3-7ce3-4cf1-b515-f98258ad67c0,Anabasis.1.en.txt,Cyrus,char-offset:23421,PERSON,,,,,,,,#King #King of Persia,
1e22343e-0c3b-45c3-8f2e-69d1836566e5,Anabasis.1.en.txt,Cyrus,char-offset:23594,PERSON,,,,,,,,#King #King of Persia,
fb629a1e-2257-4ad7-a93a-b8b402b348ca,Anabasis.1.en.txt,Clearchus,char-offset:23635,PERSON,,,,,,,,#Cyrus the Younger #Sparta #Army,Commander from Sparta and mercenary.https://en.wikipedia.org/wiki/Clearchus_of_Sparta
170fb08c-6412-487b-9174-5d9f1af89427,Anabasis.1.en.txt,Clearchus,char-offset:24564,PERSON,,,,,,,,#Cyrus the Younger #Sparta #Army,Commander from Sparta and mercenary.https://en.wikipedia.org/wiki/Clearchus_of_Sparta
cb3a05eb-9e0c-4931-b851-87a4241bbca9,Anabasis.1.en.txt,Cyrus,char-offset:24604,PERSON,,,,,,,,#King #King of Persia,
23b6ed4a-fe0a-4879-94c9-c235c3d383f9,Anabasis.1.en.txt,Abrocomas,char-offset:24685,PERSON,,,,,,,,#Syria #Satrap,Satrap of Syria.https://en.wikipedia.org/wiki/Abrocomas
2ff2e9e7-5cc0-4df9-ae1f-52378744ad55,Anabasis.1.en.txt,Cyrus,char-offset:25088,PERSON,,,,,,,,#King #King of Persia,
64d2552c-7643-464c-b074-bd73b49aa3b0,Anabasis.1.en.txt,Cyrus,char-offset:25212,PERSON,,,,,,,,#King #King of Persia,
676e15bc-eddf-42bd-b6dc-9f7145e979bc,Anabasis.1.en.txt,Cyrus,char-offset:25943,PERSON,,,,,,,,#King #King of Persia,
d2731171-a2aa-40dd-9887-3bd86a530df2,Anabasis.1.en.txt,Tamos,char-offset:26084,PERSON,,,,,,,,,
c77d8294-cb11-41a5-91ee-b15644d45a04,Anabasis.1.en.txt,Cyrus,char-offset:26175,PERSON,,,,,,,,,
a4c7bc76-420c-47d9-b459-c19c17aaaf87,Anabasis.1.en.txt,Tamos,char-offset:26221,PERSON,,,,,,,,,
f7a78f80-0299-4b45-b5f4-ef5cbbef878a,Anabasis.1.en.txt,Cyrus,char-offset:26319,PERSON,,,,,,,,#King #King of Persia,
01fc7297-9e83-47fa-909f-d2dc9ab3e1ce,Anabasis.1.en.txt,Tissaphernes,char-offset:26341,PERSON,,,,,,,,Persian,https://en.wikipedia.org/wiki/Tissaphernes
c9c3e433-ca32-41ce-bb7e-63e66896f702,Anabasis.1.en.txt,Cyrus,char-offset:26442,PERSON,,,,,,,,#King #King of Persia,
d0ec5978-0a0f-43da-923c-80bc779b2232,Anabasis.1.en.txt,Cyrus,char-offset:26552,PERSON,,,,,,,,#King #King of Persia,
fcacf9ce-7171-4e47-ab7c-37a29e4a1ada,Anabasis.1.en.txt,Cyrus,char-offset:26597,PERSON,,,,,,,,#King #King of Persia,
5f21315c-fbb7-4617-ad91-8a9de7411b37,Anabasis.1.en.txt,Cyrus,char-offset:26728,PERSON,,,,,,,,#King #King of Persia,
8675db50-f917-401b-b464-128f58d9b26a,Anabasis.1.en.txt,Abrocomas,char-offset:26751,PERSON,,,,,,,,#Syria #Satrap,Satrap of Syria.https://en.wikipedia.org/wiki/Abrocomas
4abe0e0a-d775-48a0-8dec-694f9ed4babd,Anabasis.1.en.txt,Syennesis,char-offset:26997,PERSON,,,,,,,,,
eb7ea046-4506-44e6-a06f-4bf7fa25ba5e,Anabasis.1.en.txt,Cyrus,char-offset:27550,PERSON,,,,,,,,#King #King of Persia,
460ed5af-dfd1-4e00-b750-3366d8ecf415,Anabasis.1.en.txt,Cyrus,char-offset:27760,PERSON,,,,,,,,#King #King of Persia,
5bfb5e9e-df1f-4f6b-b7e7-668bc9d0f750,Anabasis.1.en.txt,Abrocomas,char-offset:27775,PERSON,,,,,,,,#Syria #Satrap,Satrap of Syria.https://en.wikipedia.org/wiki/Abrocomas
71982731-eec0-4f8a-a787-05fdc6de3f2f,Anabasis.1.en.txt,Abrocomas,char-offset:27820,PERSON,,,,,,,,#Syria #Satrap,Satrap of Syria.https://en.wikipedia.org/wiki/Abrocomas
cd84bbe9-a04d-41d9-913b-faa26ed64ee4,Anabasis.1.en.txt,Cyrus,char-offset:27884,PERSON,,,,,,,,#King #King of Persia,
b0cf4954-936e-4cb1-9f4d-731bc5bcc3a7,Anabasis.1.en.txt,Cyrus,char-offset:28064,PERSON,,,,,,,,#King #King of Persia,
0e0d287d-5302-4bd2-bb95-21b9ba175986,Anabasis.1.en.txt,Xenias the Arcadian,char-offset:28284,PERSON,,,,,,,,Greek,Also known as Xenias of Parrhasia; https://en.wikipedia.org/wiki/Xenias_of_Arcadia
99c21d99-73cf-48a9-8dd9-90258ad25441,Anabasis.1.en.txt,Pasion,char-offset:28308,PERSON,,,,,,,,Greek,
1d7a5020-65d8-47dd-ae70-637da56681ce,Anabasis.1.en.txt,Cyrus,char-offset:28637,PERSON,,,,,,,,#King #King of Persia,
fd27e785-3388-4dc6-a758-c5c498966f8a,Anabasis.1.en.txt,Clearchus,char-offset:28655,PERSON,,,,,,,,#Cyrus the Younger #Sparta #Army,Commander from Sparta and mercenary.https://en.wikipedia.org/wiki/Clearchus_of_Sparta
9037fe2e-37f8-4338-a3a9-46659f6b5fb1,Anabasis.1.en.txt,Cyrus,char-offset:28732,PERSON,,,,,,,,#King #King of Persia,
eeefe08d-b473-4135-a0ec-cae32492929a,Anabasis.1.en.txt,Cyrus,char-offset:28932,PERSON,,,,,,,,#King #King of Persia,
ed29ef67-b1de-4054-b4ff-7316df226530,Anabasis.1.en.txt,Xenias,char-offset:28988,PERSON,,,,,,,,,Known as Xenian the Arcadian or Xenias of Parrhasia;https://en.wikipedia.org/wiki/Xenias_of_Arcadia
0ef08631-356d-4b5b-952b-300887775e92,Anabasis.1.en.txt,Pasion,char-offset:28999,PERSON,,,,,,,,Greek,
4c5ab705-24b8-437d-9844-1995a9df9f27,Anabasis.1.en.txt,Cyrus,char-offset:29937,PERSON,,,,,,,,#King #King of Persia,
67f01e30-b85d-4df6-87c2-a6d20471e60c,Anabasis.1.en.txt,Cyrus,char-offset:30024,PERSON,,,,,,,,#King #King of Persia,
0f88908f-2a97-4957-8499-214364c85003,Anabasis.1.en.txt,Cyrus,char-offset:30393,PERSON,,,,,,,,#King #King of Persia,
362592c5-ee10-4f62-9ae7-d96a72a570d6,Anabasis.1.en.txt,Cyrus,char-offset:30650,PERSON,,,,,,,,#King #King of Persia,
d9bb7a27-24d3-47ae-9471-71ad562794ec,Anabasis.1.en.txt,Cyrus,char-offset:30921,PERSON,,,,,,,,#King #King of Persia,
08ec8ef1-9f9b-4d49-9d1c-aa18a3f9be54,Anabasis.1.en.txt,Cyrus,char-offset:31459,PERSON,,,,,,,,#King #King of Persia,
7d9103d4-15a4-4f47-9322-f9790614d697,Anabasis.1.en.txt,Cyrus,char-offset:31601,PERSON,,,,,,,,#King #King of Persia,
28e4fb64-1d58-4a11-9a86-7553d7a8e3ae,Anabasis.1.en.txt,Cyrus,char-offset:31681,PERSON,,,,,,,,#King #King of Persia,
41e2a1f2-da93-4763-b4c4-ddb6cd991907,Anabasis.1.en.txt,Menon,char-offset:31935,PERSON,,,,,,,,,
6fe304cf-4564-464e-9691-17534254b484,Anabasis.1.en.txt,Cyrus,char-offset:32037,PERSON,,,,,,,,#King #King of Persia,
73c9dee9-2a89-4f7f-af2c-d70b665a7ca6,Anabasis.1.en.txt,Cyrus,char-offset:32224,PERSON,,,,,,,,#King #King of Persia,
242c8208-2d19-4493-b677-cc15fb44b7df,Anabasis.1.en.txt,Cyrus,char-offset:32321,PERSON,,,,,,,,#King #King of Persia,
34aa84cc-b3b3-4533-bf56-fb281f53e8fb,Anabasis.1.en.txt,Cyrus,char-offset:32512,PERSON,,,,,,,,#King #King of Persia,
0e4f1269-0540-4786-93eb-124240b8cd51,Anabasis.1.en.txt,Cyrus,char-offset:32644,PERSON,,,,,,,,#King #King of Persia,
93027893-3b59-40b8-8305-4bf1f1fff970,Anabasis.1.en.txt,Cyrus,char-offset:33084,PERSON,,,,,,,,#King #King of Persia,
c9247696-8ad9-47fe-a058-1292c1ef2df4,Anabasis.1.en.txt,Cyrus,char-offset:33235,PERSON,,,,,,,,#King #King of Persia,
1910a9ce-6f8f-485a-8ccc-e51d2566b2eb,Anabasis.1.en.txt,Cyrus,char-offset:33461,PERSON,,,,,,,,#King #King of Persia,
10317968-9a9d-4ba9-b4cc-8227cd8e5ed6,Anabasis.1.en.txt,Menon,char-offset:33477,PERSON,,,,,,,,,
3e5a020a-24c9-45cd-84c0-8a22ab543287,Anabasis.1.en.txt,Menon,char-offset:33562,PERSON,,,,,,,,,
a82fd32b-2900-4bcb-bf24-06d74a251608,Anabasis.1.en.txt,Cyrus,char-offset:33576,PERSON,,,,,,,,#King #King of Persia,
a7a614f9-2f67-4204-93b4-2aa787297ec2,Anabasis.1.en.txt,Cyrus,char-offset:33646,PERSON,,,,,,,,#King #King of Persia,
13f01147-0ac4-4e12-86ac-ce2438dc4afb,Anabasis.1.en.txt,Abrocomas,char-offset:33939,PERSON,,,,,,,,#Syria #Satrap,Satrap of Syria.https://en.wikipedia.org/wiki/Abrocomas
95e23363-3ef9-45a5-bc01-d78d33265d82,Anabasis.1.en.txt,Cyrus,char-offset:34144,PERSON,,,,,,,,#King #King of Persia,
552294eb-08ef-4f94-8511-69f67cc2f3f6,Anabasis.1.en.txt,Cyrus,char-offset:35969,PERSON,,,,,,,,#King #King of Persia,
a203e59a-cf32-4e10-83e6-8cd52b50002d,Anabasis.1.en.txt,Cyrus,char-offset:36627,PERSON,,,,,,,,,
4f4edc33-9857-46ab-8bdd-c934f10fee19,Anabasis.1.en.txt,Cyrus,char-offset:36885,PERSON,,,,,,,,#King #King of Persia,
a69a0db0-afe9-477b-a9c1-c6049bd621df,Anabasis.1.en.txt,Cyrus,char-offset:37109,PERSON,,,,,,,,#King #King of Persia,
3c1cb383-8c41-49f5-8c29-3e5d534c1599,Anabasis.1.en.txt,Pigres,char-offset:37184,PERSON,,,,,,,,,
e3b9372a-7192-404e-9cb1-28ebc02c9029,Anabasis.1.en.txt,Cyrus,char-offset:38004,PERSON,,,,,,,,#King #King of Persia,
48ea85f8-78c2-451a-a982-67a432e3e8ec,Anabasis.1.en.txt,Menon,char-offset:39248,PERSON,,,,,,,,,
1c62156b-a9ac-4719-8648-51ba242e57ed,Anabasis.1.en.txt,Clearchus,char-offset:39276,PERSON,,,,,,,,#Cyrus the Younger #Sparta #Army,Commander from Sparta and mercenary.https://en.wikipedia.org/wiki/Clearchus_of_Sparta
a056b137-9cea-4127-ad45-9a564430b438,Anabasis.1.en.txt,Clearchus,char-offset:39313,PERSON,,,,,,,,#Cyrus the Younger #Sparta #Army,Commander from Sparta and mercenary.https://en.wikipedia.org/wiki/Clearchus_of_Sparta
9627bb8b-6944-4042-84da-7af42ef51840,Anabasis.1.en.txt,Menon,char-offset:39338,PERSON,,,,,,,,,
933b7d14-ebe1-4fb5-b58f-afc53eabe8cb,Anabasis.1.en.txt,Clearchus,char-offset:39535,PERSON,,,,,,,,#Cyrus the Younger #Sparta #Army,Commander from Sparta and mercenary.https://en.wikipedia.org/wiki/Clearchus_of_Sparta
0c007436-f5a6-43ce-95cc-7d493a63aae7,Anabasis.1.en.txt,Menon,char-offset:39705,PERSON,,,,,,,,,
0ec21e7c-02eb-4952-9ce6-4aa31f694383,Anabasis.1.en.txt,Cyrus,char-offset:39755,PERSON,,,,,,,,#King #King of Persia,
9aec28ce-5bff-43fc-83cc-f6c4c9422813,Anabasis.1.en.txt,Menon,char-offset:39838,PERSON,,,,,,,,,
b73508e9-85ae-41b3-a3bc-648e4420b877,Anabasis.1.en.txt,Clearchus,char-offset:39895,PERSON,,,,,,,,#Cyrus the Younger #Sparta #Army,Commander from Sparta and mercenary.https://en.wikipedia.org/wiki/Clearchus_of_Sparta
41ef34a5-f840-47f3-9b4e-b2524f3aba8f,Anabasis.1.en.txt,Clearchus,char-offset:40078,PERSON,,,,,,,,#Cyrus the Younger #Sparta #Army,Commander from Sparta and mercenary.https://en.wikipedia.org/wiki/Clearchus_of_Sparta
fed0546a-37af-4548-ac20-16267365957f,Anabasis.1.en.txt,Menon,char-offset:40386,PERSON,,,,,,,,,
920225ad-4afb-4b2a-8c60-18126d049761,Anabasis.1.en.txt,Menon,char-offset:40432,PERSON,,,,,,,,,
56c4e086-f8ac-48eb-bc0c-bc4f71383da3,Anabasis.1.en.txt,Clearchus,char-offset:40799,PERSON,,,,,,,,#Cyrus the Younger #Sparta #Army,Commander from Sparta and mercenary.https://en.wikipedia.org/wiki/Clearchus_of_Sparta
7255d19e-ca5a-4427-9396-ec0cba40706e,Anabasis.1.en.txt,Clearchus,char-offset:40841,PERSON,,,,,,,,,
94136603-1553-4e0d-ad27-923e3355be3c,Anabasis.1.en.txt,Proxenus,char-offset:40931,PERSON,,,,,,,,Greek,
1a00dde4-e2a8-434e-997f-75a0279a0fba,Anabasis.1.en.txt,Cyrus,char-offset:41054,PERSON,,,,,,,,#King #King of Persia,
02c74682-ce26-4497-9a66-690b6254ab48,Anabasis.1.en.txt,Clearchus,char-offset:41279,PERSON,,,,,,,,,
a20811fa-6c5a-4af1-bacc-0d21c6a741e6,Anabasis.1.en.txt,Clearchus,char-offset:41714,PERSON,,,,,,,,#Cyrus the Younger #Sparta #Army,Commander from Sparta and mercenary.https://en.wikipedia.org/wiki/Clearchus_of_Sparta
3846b1b8-8a32-4a55-a550-2b73cae5a36a,Anabasis.1.en.txt,Cyrus,char-offset:42228,PERSON,,,,,,,,#King #King of Persia,
c1486605-9844-4def-b71c-139ea534eb2c,Anabasis.1.en.txt,Cyrus,char-offset:42333,PERSON,,,,,,,,#King #King of Persia,
